sub,File.name,condition,time,Mean.Pitch
8,P008_stranger_Talk_mis_Pre_Trial_8_2023-05-16,mismatch,pre,231.0703942
8,P008_stranger_Talk_mis_Pre_Trial_9_2023-05-16,mismatch,pre,229.6655262
8,P008_stranger_Talk_mis_Pre_Trial_10_2023-05-16,mismatch,pre,237.894644
9,P009_stranger_Talk_match_Post_Trial_1_2023-05-17,match,post,213.6651625
9,P009_stranger_Talk_match_Post_Trial_2_2023-05-17,match,post,211.8878645
9,P009_stranger_Talk_match_Post_Trial_3_2023-05-17,match,post,213.4594947
9,P009_stranger_Talk_match_Post_Trial_4_2023-05-17,match,post,210.6322309
9,P009_stranger_Talk_match_Post_Trial_5_2023-05-17,match,post,208.5643687
9,P009_stranger_Talk_match_Post_Trial_6_2023-05-17,match,post,212.3036339
9,P009_stranger_Talk_match_Post_Trial_7_2023-05-17,match,post,209.2483236
9,P009_stranger_Talk_match_Post_Trial_8_2023-05-17,match,post,208.6252852
9,P009_stranger_Talk_match_Post_Trial_9_2023-05-17,match,post,210.5968632
9,P009_stranger_Talk_match_Post_Trial_10_2023-05-17,match,post,209.2512224
9,P009_stranger_Talk_match_Pre_Trial_1_2023-05-17,match,pre,199.8899688
9,P009_stranger_Talk_match_Pre_Trial_2_2023-05-17,match,pre,201.180022
9,P009_stranger_Talk_match_Pre_Trial_3_2023-05-17,match,pre,192.2907111
9,P009_stranger_Talk_match_Pre_Trial_4_2023-05-17,match,pre,201.5736238
9,P009_stranger_Talk_match_Pre_Trial_5_2023-05-17,match,pre,198.6716806
9,P009_stranger_Talk_match_Pre_Trial_6_2023-05-17,match,pre,193.5949845
9,P009_stranger_Talk_match_Pre_Trial_7_2023-05-17,match,pre,202.0367187
9,P009_stranger_Talk_match_Pre_Trial_8_2023-05-17,match,pre,195.6957129
9,P009_stranger_Talk_match_Pre_Trial_9_2023-05-17,match,pre,193.4634964
9,P009_stranger_Talk_match_Pre_Trial_10_2023-05-17,match,pre,203.5925448
9,P009_stranger_Talk_mis_Post_Trial_1_2023-05-17,mismatch,post,206.4327996
9,P009_stranger_Talk_mis_Post_Trial_2_2023-05-17,mismatch,post,205.3337759
9,P009_stranger_Talk_mis_Post_Trial_3_2023-05-17,mismatch,post,208.1287961
9,P009_stranger_Talk_mis_Post_Trial_4_2023-05-17,mismatch,post,207.7439238
9,P009_stranger_Talk_mis_Post_Trial_5_2023-05-17,mismatch,post,208.116177
9,P009_stranger_Talk_mis_Post_Trial_6_2023-05-17,mismatch,post,197.7723337
9,P009_stranger_Talk_mis_Post_Trial_7_2023-05-17,mismatch,post,207.8944665
9,P009_stranger_Talk_mis_Post_Trial_8_2023-05-17,mismatch,post,209.7228685
9,P009_stranger_Talk_mis_Post_Trial_9_2023-05-17,mismatch,post,213.3718762
9,P009_stranger_Talk_mis_Post_Trial_10_2023-05-17,mismatch,post,210.4186028
9,P009_stranger_Talk_mis_Pre_Trial_1_2023-05-17,mismatch,pre,205.8611044
9,P009_stranger_Talk_mis_Pre_Trial_2_2023-05-17,mismatch,pre,207.2119297
9,P009_stranger_Talk_mis_Pre_Trial_3_2023-05-17,mismatch,pre,210.4965925
9,P009_stranger_Talk_mis_Pre_Trial_4_2023-05-17,mismatch,pre,209.7985595
9,P009_stranger_Talk_mis_Pre_Trial_5_2023-05-17,mismatch,pre,202.1390936
9,P009_stranger_Talk_mis_Pre_Trial_6_2023-05-17,mismatch,pre,207.3820018
9,P009_stranger_Talk_mis_Pre_Trial_7_2023-05-17,mismatch,pre,204.7099357
9,P009_stranger_Talk_mis_Pre_Trial_8_2023-05-17,mismatch,pre,209.3879848
9,P009_stranger_Talk_mis_Pre_Trial_9_2023-05-17,mismatch,pre,205.4955027
9,P009_stranger_Talk_mis_Pre_Trial_10_2023-05-17,mismatch,pre,203.9452933
10,P010_stranger_Talk_match_Post_Trial_1_2023-05-19,match,post,201.2442662
10,P010_stranger_Talk_match_Post_Trial_2_2023-05-19,match,post,203.4923268
10,P010_stranger_Talk_match_Post_Trial_3_2023-05-19,match,post,199.9454233
10,P010_stranger_Talk_match_Post_Trial_4_2023-05-19,match,post,196.4907989
10,P010_stranger_Talk_match_Post_Trial_5_2023-05-19,match,post,198.6876543
10,P010_stranger_Talk_match_Post_Trial_6_2023-05-19,match,post,200.1932701
10,P010_stranger_Talk_match_Post_Trial_7_2023-05-19,match,post,198.4820188
10,P010_stranger_Talk_match_Post_Trial_8_2023-05-19,match,post,199.7998527
10,P010_stranger_Talk_match_Post_Trial_9_2023-05-19,match,post,198.8246622
10,P010_stranger_Talk_match_Post_Trial_10_2023-05-19,match,post,171.5129029
10,P010_stranger_Talk_match_Pre_Trial_1_2023-05-19,match,pre,186.6261962
10,P010_stranger_Talk_match_Pre_Trial_2_2023-05-19,match,pre,186.3805454
10,P010_stranger_Talk_match_Pre_Trial_3_2023-05-19,match,pre,185.8863347
10,P010_stranger_Talk_match_Pre_Trial_4_2023-05-19,match,pre,181.7277561
10,P010_stranger_Talk_match_Pre_Trial_5_2023-05-19,match,pre,185.6827013
10,P010_stranger_Talk_match_Pre_Trial_6_2023-05-19,match,pre,182.0762483
10,P010_stranger_Talk_match_Pre_Trial_7_2023-05-19,match,pre,185.3679672
10,P010_stranger_Talk_match_Pre_Trial_8_2023-05-19,match,pre,182.3447047
10,P010_stranger_Talk_match_Pre_Trial_9_2023-05-19,match,pre,183.4271251
10,P010_stranger_Talk_match_Pre_Trial_10_2023-05-19,match,pre,183.8644771
10,P010_stranger_Talk_mis_Post_Trial_1_2023-05-19,mismatch,post,195.6723433
10,P010_stranger_Talk_mis_Post_Trial_2_2023-05-19,mismatch,post,191.265804
10,P010_stranger_Talk_mis_Post_Trial_3_2023-05-19,mismatch,post,200.7596303
10,P010_stranger_Talk_mis_Post_Trial_4_2023-05-19,mismatch,post,196.4169327
10,P010_stranger_Talk_mis_Post_Trial_5_2023-05-19,mismatch,post,195.9265717
10,P010_stranger_Talk_mis_Post_Trial_6_2023-05-19,mismatch,post,196.9987215
10,P010_stranger_Talk_mis_Post_Trial_7_2023-05-19,mismatch,post,191.9883554
10,P010_stranger_Talk_mis_Post_Trial_8_2023-05-19,mismatch,post,195.5676041
10,P010_stranger_Talk_mis_Post_Trial_9_2023-05-19,mismatch,post,195.6588701
10,P010_stranger_Talk_mis_Post_Trial_10_2023-05-19,mismatch,post,192.8956277
10,P010_stranger_Talk_mis_Pre_Trial_1_2023-05-19,mismatch,pre,194.480309
10,P010_stranger_Talk_mis_Pre_Trial_2_2023-05-19,mismatch,pre,196.515389
10,P010_stranger_Talk_mis_Pre_Trial_3_2023-05-19,mismatch,pre,192.0700584
10,P010_stranger_Talk_mis_Pre_Trial_4_2023-05-19,mismatch,pre,192.6703577
10,P010_stranger_Talk_mis_Pre_Trial_5_2023-05-19,mismatch,pre,188.1943828
10,P010_stranger_Talk_mis_Pre_Trial_6_2023-05-19,mismatch,pre,193.9251514
10,P010_stranger_Talk_mis_Pre_Trial_7_2023-05-19,mismatch,pre,190.4632459
10,P010_stranger_Talk_mis_Pre_Trial_8_2023-05-19,mismatch,pre,196.1426102
10,P010_stranger_Talk_mis_Pre_Trial_9_2023-05-19,mismatch,pre,196.526003
10,P010_stranger_Talk_mis_Pre_Trial_10_2023-05-19,mismatch,pre,193.9118834
11,P011_stranger_Talk_match_Post_Trial_1_2023-05-22,match,post,248.9365154
11,P011_stranger_Talk_match_Post_Trial_2_2023-05-22,match,post,250.3093919
11,P011_stranger_Talk_match_Post_Trial_3_2023-05-22,match,post,250.4316397
11,P011_stranger_Talk_match_Post_Trial_4_2023-05-22,match,post,249.7614047
11,P011_stranger_Talk_match_Post_Trial_5_2023-05-22,match,post,249.2788193
11,P011_stranger_Talk_match_Post_Trial_6_2023-05-22,match,post,253.1742153
11,P011_stranger_Talk_match_Post_Trial_7_2023-05-22,match,post,254.5678851
11,P011_stranger_Talk_match_Post_Trial_8_2023-05-22,match,post,253.6712304
11,P011_stranger_Talk_match_Post_Trial_9_2023-05-22,match,post,250.9719314
11,P011_stranger_Talk_match_Post_Trial_10_2023-05-22,match,post,250.1776235
11,P011_stranger_Talk_match_Pre_Trial_1_2023-05-22,match,pre,218.8003582
11,P011_stranger_Talk_match_Pre_Trial_2_2023-05-22,match,pre,218.0437856
11,P011_stranger_Talk_match_Pre_Trial_3_2023-05-22,match,pre,218.5439827
11,P011_stranger_Talk_match_Pre_Trial_4_2023-05-22,match,pre,217.9598654
11,P011_stranger_Talk_match_Pre_Trial_5_2023-05-22,match,pre,214.3555966
11,P011_stranger_Talk_match_Pre_Trial_6_2023-05-22,match,pre,218.3405928
11,P011_stranger_Talk_match_Pre_Trial_7_2023-05-22,match,pre,215.648367
11,P011_stranger_Talk_match_Pre_Trial_8_2023-05-22,match,pre,215.5600139
11,P011_stranger_Talk_match_Pre_Trial_9_2023-05-22,match,pre,217.2538298
11,P011_stranger_Talk_match_Pre_Trial_10_2023-05-22,match,pre,218.6937913
11,P011_stranger_Talk_mis_Post_Trial_1_2023-05-22,mismatch,post,250.0004654
11,P011_stranger_Talk_mis_Post_Trial_2_2023-05-22,mismatch,post,271.2918392
11,P011_stranger_Talk_mis_Post_Trial_3_2023-05-22,mismatch,post,247.8165424
11,P011_stranger_Talk_mis_Post_Trial_4_2023-05-22,mismatch,post,257.7709647
11,P011_stranger_Talk_mis_Post_Trial_5_2023-05-22,mismatch,post,248.1719774
11,P011_stranger_Talk_mis_Post_Trial_6_2023-05-22,mismatch,post,254.0787015
11,P011_stranger_Talk_mis_Post_Trial_7_2023-05-22,mismatch,post,250.4537452
11,P011_stranger_Talk_mis_Post_Trial_8_2023-05-22,mismatch,post,250.303245
11,P011_stranger_Talk_mis_Post_Trial_9_2023-05-22,mismatch,post,254.6147951
11,P011_stranger_Talk_mis_Post_Trial_10_2023-05-22,mismatch,post,260.9239609
11,P011_stranger_Talk_mis_Pre_Trial_1_2023-05-22,mismatch,pre,252.8517002
11,P011_stranger_Talk_mis_Pre_Trial_2_2023-05-22,mismatch,pre,279.4073773
11,P011_stranger_Talk_mis_Pre_Trial_3_2023-05-22,mismatch,pre,266.941804
11,P011_stranger_Talk_mis_Pre_Trial_4_2023-05-22,mismatch,pre,262.2926892
11,P011_stranger_Talk_mis_Pre_Trial_5_2023-05-22,mismatch,pre,276.7981802
11,P011_stranger_Talk_mis_Pre_Trial_6_2023-05-22,mismatch,pre,268.0313507
11,P011_stranger_Talk_mis_Pre_Trial_7_2023-05-22,mismatch,pre,273.8034567
11,P011_stranger_Talk_mis_Pre_Trial_8_2023-05-22,mismatch,pre,260.7345435
11,P011_stranger_Talk_mis_Pre_Trial_9_2023-05-22,mismatch,pre,256.1422438
11,P011_stranger_Talk_mis_Pre_Trial_10_2023-05-22,mismatch,pre,250.3182958
12,P012_stranger_Talk_match_Post_Trial_1_2023-05-23,match,post,203.7511819
12,P012_stranger_Talk_match_Post_Trial_2_2023-05-23,match,post,204.4857486
12,P012_stranger_Talk_match_Post_Trial_3_2023-05-23,match,post,204.7643217
12,P012_stranger_Talk_match_Post_Trial_4_2023-05-23,match,post,207.1738757
12,P012_stranger_Talk_match_Post_Trial_5_2023-05-23,match,post,203.8706361
12,P012_stranger_Talk_match_Post_Trial_6_2023-05-23,match,post,205.993801
12,P012_stranger_Talk_match_Post_Trial_7_2023-05-23,match,post,206.496472
12,P012_stranger_Talk_match_Post_Trial_8_2023-05-23,match,post,204.2725377
12,P012_stranger_Talk_match_Post_Trial_9_2023-05-23,match,post,204.1381022
12,P012_stranger_Talk_match_Post_Trial_10_2023-05-23,match,post,204.4209419
12,P012_stranger_Talk_match_Pre_Trial_1_2023-05-23,match,pre,187.9671575
12,P012_stranger_Talk_match_Pre_Trial_2_2023-05-23,match,pre,184.0156642
12,P012_stranger_Talk_match_Pre_Trial_3_2023-05-23,match,pre,186.7673923
12,P012_stranger_Talk_match_Pre_Trial_4_2023-05-23,match,pre,184.334397
12,P012_stranger_Talk_match_Pre_Trial_5_2023-05-23,match,pre,185.6941421
12,P012_stranger_Talk_match_Pre_Trial_6_2023-05-23,match,pre,188.6529274
12,P012_stranger_Talk_match_Pre_Trial_7_2023-05-23,match,pre,188.3654403
12,P012_stranger_Talk_match_Pre_Trial_8_2023-05-23,match,pre,185.6726957
12,P012_stranger_Talk_match_Pre_Trial_9_2023-05-23,match,pre,188.28945
12,P012_stranger_Talk_match_Pre_Trial_10_2023-05-23,match,pre,186.559403
12,P012_stranger_Talk_mis_Post_Trial_1_2023-05-23,mismatch,post,201.5443628
12,P012_stranger_Talk_mis_Post_Trial_2_2023-05-23,mismatch,post,200.8950077
12,P012_stranger_Talk_mis_Post_Trial_3_2023-05-23,mismatch,post,200.4945919
12,P012_stranger_Talk_mis_Post_Trial_4_2023-05-23,mismatch,post,198.9420651
12,P012_stranger_Talk_mis_Post_Trial_5_2023-05-23,mismatch,post,200.6100239
12,P012_stranger_Talk_mis_Post_Trial_6_2023-05-23,mismatch,post,208.8835687
12,P012_stranger_Talk_mis_Post_Trial_7_2023-05-23,mismatch,post,201.8087352
12,P012_stranger_Talk_mis_Post_Trial_8_2023-05-23,mismatch,post,200.5012408
12,P012_stranger_Talk_mis_Post_Trial_9_2023-05-23,mismatch,post,205.1277157
12,P012_stranger_Talk_mis_Post_Trial_10_2023-05-23,mismatch,post,200.9270263
12,P012_stranger_Talk_mis_Pre_Trial_1_2023-05-23,mismatch,pre,185.189197
12,P012_stranger_Talk_mis_Pre_Trial_2_2023-05-23,mismatch,pre,188.8101306
12,P012_stranger_Talk_mis_Pre_Trial_3_2023-05-23,mismatch,pre,182.8555108
12,P012_stranger_Talk_mis_Pre_Trial_4_2023-05-23,mismatch,pre,180.7430015
12,P012_stranger_Talk_mis_Pre_Trial_5_2023-05-23,mismatch,pre,181.5380756
12,P012_stranger_Talk_mis_Pre_Trial_6_2023-05-23,mismatch,pre,183.6403355
12,P012_stranger_Talk_mis_Pre_Trial_7_2023-05-23,mismatch,pre,175.0169099
12,P012_stranger_Talk_mis_Pre_Trial_8_2023-05-23,mismatch,pre,188.9227151
12,P012_stranger_Talk_mis_Pre_Trial_9_2023-05-23,mismatch,pre,186.95139
12,P012_stranger_Talk_mis_Pre_Trial_10_2023-05-23,mismatch,pre,184.7742489
13,P013_stranger_Talk_match_Post_Trial_1_2023-05-24,match,post,216.6710385
13,P013_stranger_Talk_match_Post_Trial_2_2023-05-24,match,post,207.0824579
13,P013_stranger_Talk_match_Post_Trial_3_2023-05-24,match,post,208.6945198
13,P013_stranger_Talk_match_Post_Trial_4_2023-05-24,match,post,206.2345738
13,P013_stranger_Talk_match_Post_Trial_5_2023-05-24,match,post,210.6683001
13,P013_stranger_Talk_match_Post_Trial_6_2023-05-24,match,post,209.6095677
13,P013_stranger_Talk_match_Post_Trial_7_2023-05-24,match,post,218.9211631
13,P013_stranger_Talk_match_Post_Trial_8_2023-05-24,match,post,213.0043809
13,P013_stranger_Talk_match_Post_Trial_9_2023-05-24,match,post,215.6441
13,P013_stranger_Talk_match_Post_Trial_10_2023-05-24,match,post,202.8002611
13,P013_stranger_Talk_match_Pre_Trial_1_2023-05-24,match,pre,196.4988995
13,P013_stranger_Talk_match_Pre_Trial_2_2023-05-24,match,pre,210.2881761
13,P013_stranger_Talk_match_Pre_Trial_3_2023-05-24,match,pre,197.2792665
13,P013_stranger_Talk_match_Pre_Trial_4_2023-05-24,match,pre,200.1848939
13,P013_stranger_Talk_match_Pre_Trial_5_2023-05-24,match,pre,199.1089377
13,P013_stranger_Talk_match_Pre_Trial_6_2023-05-24,match,pre,193.3668296
13,P013_stranger_Talk_match_Pre_Trial_7_2023-05-24,match,pre,190.0691179
13,P013_stranger_Talk_match_Pre_Trial_8_2023-05-24,match,pre,195.3994968
13,P013_stranger_Talk_match_Pre_Trial_9_2023-05-24,match,pre,189.3138908
13,P013_stranger_Talk_match_Pre_Trial_10_2023-05-24,match,pre,190.6804244
13,P013_stranger_Talk_mis_Post_Trial_1_2023-05-24,mismatch,post,257.7611576
13,P013_stranger_Talk_mis_Post_Trial_2_2023-05-24,mismatch,post,281.4344895
13,P013_stranger_Talk_mis_Post_Trial_3_2023-05-24,mismatch,post,242.0764886
13,P013_stranger_Talk_mis_Post_Trial_4_2023-05-24,mismatch,post,246.8092379
13,P013_stranger_Talk_mis_Post_Trial_5_2023-05-24,mismatch,post,251.2343279
13,P013_stranger_Talk_mis_Post_Trial_6_2023-05-24,mismatch,post,251.3053997
13,P013_stranger_Talk_mis_Post_Trial_7_2023-05-24,mismatch,post,253.594663
13,P013_stranger_Talk_mis_Post_Trial_8_2023-05-24,mismatch,post,252.8240508
13,P013_stranger_Talk_mis_Post_Trial_9_2023-05-24,mismatch,post,260.745851
13,P013_stranger_Talk_mis_Post_Trial_10_2023-05-24,mismatch,post,243.7443899
13,P013_stranger_Talk_mis_Pre_Trial_1_2023-05-24,mismatch,pre,228.7974365
13,P013_stranger_Talk_mis_Pre_Trial_2_2023-05-24,mismatch,pre,235.9888751
13,P013_stranger_Talk_mis_Pre_Trial_3_2023-05-24,mismatch,pre,248.9886537
13,P013_stranger_Talk_mis_Pre_Trial_4_2023-05-24,mismatch,pre,244.5157106
13,P013_stranger_Talk_mis_Pre_Trial_5_2023-05-24,mismatch,pre,255.9566263
13,P013_stranger_Talk_mis_Pre_Trial_6_2023-05-24,mismatch,pre,243.0761129
13,P013_stranger_Talk_mis_Pre_Trial_7_2023-05-24,mismatch,pre,255.6824542
13,P013_stranger_Talk_mis_Pre_Trial_8_2023-05-24,mismatch,pre,261.6168745
13,P013_stranger_Talk_mis_Pre_Trial_9_2023-05-24,mismatch,pre,240.9026619
13,P013_stranger_Talk_mis_Pre_Trial_10_2023-05-24,mismatch,pre,233.2002763
14,P014_stranger_Talk_match_Post_Trial_1_2023-05-25,match,post,182.1915946
14,P014_stranger_Talk_match_Post_Trial_2_2023-05-25,match,post,171.4337356
14,P014_stranger_Talk_match_Post_Trial_3_2023-05-25,match,post,185.8167757
14,P014_stranger_Talk_match_Post_Trial_4_2023-05-25,match,post,177.4848224
14,P014_stranger_Talk_match_Post_Trial_5_2023-05-25,match,post,187.8440232
14,P014_stranger_Talk_match_Post_Trial_6_2023-05-25,match,post,180.5823227
14,P014_stranger_Talk_match_Post_Trial_7_2023-05-25,match,post,192.7477564
14,P014_stranger_Talk_match_Post_Trial_8_2023-05-25,match,post,189.6716846
14,P014_stranger_Talk_match_Post_Trial_9_2023-05-25,match,post,191.9179008
14,P014_stranger_Talk_match_Post_Trial_10_2023-05-25,match,post,183.5561872
14,P014_stranger_Talk_match_Pre_Trial_1_2023-05-25,match,pre,181.9443452
14,P014_stranger_Talk_match_Pre_Trial_2_2023-05-25,match,pre,183.6702111
14,P014_stranger_Talk_match_Pre_Trial_3_2023-05-25,match,pre,178.9729612
14,P014_stranger_Talk_match_Pre_Trial_4_2023-05-25,match,pre,176.2496802
14,P014_stranger_Talk_match_Pre_Trial_5_2023-05-25,match,pre,183.1918924
14,P014_stranger_Talk_match_Pre_Trial_6_2023-05-25,match,pre,169.2955216
14,P014_stranger_Talk_match_Pre_Trial_7_2023-05-25,match,pre,160.6137061
14,P014_stranger_Talk_match_Pre_Trial_8_2023-05-25,match,pre,165.9340483
14,P014_stranger_Talk_match_Pre_Trial_9_2023-05-25,match,pre,175.124993
14,P014_stranger_Talk_match_Pre_Trial_10_2023-05-25,match,pre,182.7804645
14,P014_stranger_Talk_mis_Post_Trial_1_2023-05-25,mismatch,post,179.2721076
14,P014_stranger_Talk_mis_Post_Trial_2_2023-05-25,mismatch,post,178.8250298
14,P014_stranger_Talk_mis_Post_Trial_3_2023-05-25,mismatch,post,181.6535582
14,P014_stranger_Talk_mis_Post_Trial_4_2023-05-25,mismatch,post,156.8352054
14,P014_stranger_Talk_mis_Post_Trial_5_2023-05-25,mismatch,post,180.8439922
14,P014_stranger_Talk_mis_Post_Trial_6_2023-05-25,mismatch,post,178.7118476
14,P014_stranger_Talk_mis_Post_Trial_7_2023-05-25,mismatch,post,163.0594177
14,P014_stranger_Talk_mis_Post_Trial_8_2023-05-25,mismatch,post,179.9237175
14,P014_stranger_Talk_mis_Post_Trial_9_2023-05-25,mismatch,post,190.6907479
14,P014_stranger_Talk_mis_Post_Trial_10_2023-05-25,mismatch,post,170.5165952
14,P014_stranger_Talk_mis_Pre_Trial_1_2023-05-25,mismatch,pre,196.2174455
14,P014_stranger_Talk_mis_Pre_Trial_2_2023-05-25,mismatch,pre,197.7850709
14,P014_stranger_Talk_mis_Pre_Trial_3_2023-05-25,mismatch,pre,202.4046956
14,P014_stranger_Talk_mis_Pre_Trial_4_2023-05-25,mismatch,pre,192.1805895
14,P014_stranger_Talk_mis_Pre_Trial_5_2023-05-25,mismatch,pre,196.4311042
14,P014_stranger_Talk_mis_Pre_Trial_6_2023-05-25,mismatch,pre,192.7903257
14,P014_stranger_Talk_mis_Pre_Trial_7_2023-05-25,mismatch,pre,193.4393327
14,P014_stranger_Talk_mis_Pre_Trial_8_2023-05-25,mismatch,pre,195.5881891
14,P014_stranger_Talk_mis_Pre_Trial_9_2023-05-25,mismatch,pre,194.8636543
14,P014_stranger_Talk_mis_Pre_Trial_10_2023-05-25,mismatch,pre,202.4555904
15,P015_stranger_Talk_match_Post_Trial_1_2023-05-26,match,post,230.9933616
15,P015_stranger_Talk_match_Post_Trial_2_2023-05-26,match,post,222.7167459
15,P015_stranger_Talk_match_Post_Trial_3_2023-05-26,match,post,221.2051288
15,P015_stranger_Talk_match_Post_Trial_4_2023-05-26,match,post,227.6348644
15,P015_stranger_Talk_match_Post_Trial_5_2023-05-26,match,post,218.6493578
15,P015_stranger_Talk_match_Post_Trial_6_2023-05-26,match,post,222.0484935
15,P015_stranger_Talk_match_Post_Trial_7_2023-05-26,match,post,218.3738357
15,P015_stranger_Talk_match_Post_Trial_8_2023-05-26,match,post,225.2999642
15,P015_stranger_Talk_match_Post_Trial_9_2023-05-26,match,post,223.9746379
15,P015_stranger_Talk_match_Post_Trial_10_2023-05-26,match,post,218.8759686
15,P015_stranger_Talk_match_Pre_Trial_1_2023-05-26,match,pre,194.3012663
15,P015_stranger_Talk_match_Pre_Trial_2_2023-05-26,match,pre,199.6291131
15,P015_stranger_Talk_match_Pre_Trial_3_2023-05-26,match,pre,193.9107844
15,P015_stranger_Talk_match_Pre_Trial_4_2023-05-26,match,pre,197.208962
15,P015_stranger_Talk_match_Pre_Trial_5_2023-05-26,match,pre,200.1652563
15,P015_stranger_Talk_match_Pre_Trial_6_2023-05-26,match,pre,199.9398915
15,P015_stranger_Talk_match_Pre_Trial_7_2023-05-26,match,pre,199.3342107
15,P015_stranger_Talk_match_Pre_Trial_8_2023-05-26,match,pre,199.8615418
15,P015_stranger_Talk_match_Pre_Trial_9_2023-05-26,match,pre,199.4360212
15,P015_stranger_Talk_match_Pre_Trial_10_2023-05-26,match,pre,197.4385984
15,P015_stranger_Talk_mis_Post_Trial_1_2023-05-26,mismatch,post,232.0654842
15,P015_stranger_Talk_mis_Post_Trial_2_2023-05-26,mismatch,post,239.9222185
15,P015_stranger_Talk_mis_Post_Trial_3_2023-05-26,mismatch,post,235.6959171
15,P015_stranger_Talk_mis_Post_Trial_4_2023-05-26,mismatch,post,245.2693749
15,P015_stranger_Talk_mis_Post_Trial_5_2023-05-26,mismatch,post,238.6952146
15,P015_stranger_Talk_mis_Post_Trial_6_2023-05-26,mismatch,post,231.501924
15,P015_stranger_Talk_mis_Post_Trial_7_2023-05-26,mismatch,post,231.1590659
15,P015_stranger_Talk_mis_Post_Trial_8_2023-05-26,mismatch,post,230.8341219
15,P015_stranger_Talk_mis_Post_Trial_9_2023-05-26,mismatch,post,227.9865734
15,P015_stranger_Talk_mis_Post_Trial_10_2023-05-26,mismatch,post,226.503795
15,P015_stranger_Talk_mis_Pre_Trial_1_2023-05-26,mismatch,pre,211.1498937
15,P015_stranger_Talk_mis_Pre_Trial_2_2023-05-26,mismatch,pre,219.0874153
15,P015_stranger_Talk_mis_Pre_Trial_3_2023-05-26,mismatch,pre,213.4963789
15,P015_stranger_Talk_mis_Pre_Trial_4_2023-05-26,mismatch,pre,214.2927538
15,P015_stranger_Talk_mis_Pre_Trial_5_2023-05-26,mismatch,pre,195.0448789
15,P015_stranger_Talk_mis_Pre_Trial_6_2023-05-26,mismatch,pre,207.6963277
15,P015_stranger_Talk_mis_Pre_Trial_7_2023-05-26,mismatch,pre,190.9063976
15,P015_stranger_Talk_mis_Pre_Trial_8_2023-05-26,mismatch,pre,220.8925472
15,P015_stranger_Talk_mis_Pre_Trial_9_2023-05-26,mismatch,pre,208.7529955
15,P015_stranger_Talk_mis_Pre_Trial_10_2023-05-26,mismatch,pre,201.687746
16,P016_stranger_Talk_match_Post_Trial_1_2023-05-30,match,post,121.9901585
